Amharic,Oromo,domain
ይህ ሕገወጥ መሆን አለበት.,kun seeraan ala ta'uu qaba.,General
ይህ ከባድ መሆን የለበትም።,kun ulfaataa ta'uu hin qabu.,General
ይህ ሀር ለስላሳ ነው የሚሰማው።,silkiin kun akka sirriin itti dhagahama.,General
ይህ ጠረን አስጠላኝ።,urgaa kanatu na jibbisiisa.,General
ይህ ሾርባ በጣም ቅመም ነው.,shorbaan kun garmalee mi'aawaa dha.,General
ይህ ማንኪያ ለሾርባ ነው.,spoon kun soorataaf kan ooludha.,General
ይህ ጠረጴዛ እየተንቀጠቀጠ ነው።,minjaalli kun raafamaa jira.,General
ይህ ቴፕ ተጣባቂ አይደለም።,teeppiin kun kan maxxanu miti.,General
ይህ ሻይ በጣም መራራ ነው.,shaayiin kun garmalee hadhaa'aa dha.,Agriculture
ይህ ቀጭን መጽሀፍ የእኔ ነው።,kitaabni haphiin kun kan kooti.,General
ይህ ጊዜ የተለየ ነው.,yeroon kun adda.,General
ይህ ትልቅ ስህተት ነበር።,kun dogoggora guddaa ture.,General
ይህ ሁሉ ስህተት ነበር።,kun hundi dogoggora ture.,General
ይህ በእውነት ኢፍትሃዊ ነበር።,kun dhuguma haqa kan hin qabne ture.,Religion
ይህ የእርስዎ ጥፋት አልነበረም።,kun badii kee hin turre.,General
ይህ ውሃ ጥሩ ጣዕም አለው.,bishaan kun mi'aa gaarii qaba.,General
ይህ ፈጽሞ አይለወጥም.,kun yoomiyyuu hin jijjiiramu.,General
ይህ መስኮት አይከፈትም።,foddaan kun hin banamu.,General
ይህ ወይን በጣም ጥሩ ነው.,wayiniin kun baayyee gaarii dha.,General
ይህ ምንም አይጎዳም።,kun tasuma hin miidhu.,General
እነዚያ የአንተ ምርጫዎች ናቸው።,isaan sun filannoowwan kee ti.,Government
እነዚያ የእርስዎ አማራጮች ናቸው።,isaan sun filannoowwan kee ti.,General
እነዚያ መጻሕፍት የራሳቸው ናቸው።,kitaabonni sun kan isaaniiti.,General
እነዚያ ብርጭቆዎች ለእርስዎ ተስማሚ ናቸው.,koochoowwan sun siif mijatu.,Business/Economy
እነዚያ ቁልፎች የእኔ አይደሉም።,furtuuwwan sun kan koo miti.,General
እነዚያ አስቸጋሪ ጊዜያት ነበሩ።,yeroon sun yeroo cimaa ture.,General
እነዚያ ሴቶች ጠንካራ ናቸው.,dubartoonni sun ciccimoodha.,General
ጊዜ ዋናው ነው።,yeroon hundee isaati.,General
ወደ አየር ማረፊያው እባክህ,"gara buufata xiyyaaraatti, maaloo.",General
ዛሬ ልዩ ቀን ነው።,har'a guyyaa addaati.,General
ዛሬ የስራ ቀን ነው።,har'a guyyaa hojiiti.,General
ዛሬ በጣም ሞቃት ነው.,har'a garmalee ho'aa dha.,General
ዛሬ ልደትህ ነው።,har'a guyyaa dhaloota keeti.,Religion
ዛሬ የቶም ልደት።,guyyaa dhaloota toomii har'aa.,Religion
የዛሬው እራት አሳ ነው።,irbaata har'aa qurxummiidha.,General
ዛሬ የእናንተ እድለኛ ቀን ነው።,har'a guyyaa carraa keessaniiti.,General
ቶም ሃሳቡን ተወው።,toom yaada kana dhiisee deeme.,General
ቶም እንደዋሸ አምኗል።,toom akka sobe amanee fudhate.,General
ቶም ማርያምን ሊይዝ ትንሽ ቀረ።,toom meerii qabachuuf jedhe.,Religion
ቶም ይህን አስቀድሞ ያውቃል።,toom kana duruu beeka.,General
ቶም ወንድም አለው።,toom obboleessa tokkos qaba.,General
ቶም እንዲሁ ሙዝ ይወዳል።,toom banaanaas ni jaallata.,Agriculture
ቶም ፈረንሳይኛም ይናገራል።,toom afaan faransaayiis ni dubbata.,General
ቶም ፈረንሳይኛ አስተምሯል።,toom afaan faransaayiis barsiisaa ture.,General
ቶም አንዳንድ ጊዜ ይገርመኛል።,toom yeroo tokko tokko na ajaa'ibsiisa.,General
እኔና ቶም ብቻችንን አይደለንም።,aniifi toom kophaa keenya miti.,General
ቶም እና ማርያም ደደብ ናቸው።,toomii fi meerii jerks dha.,Religion
ቶም እና ማርያም መንታ ናቸው።,toomii fi meerii lamaan lamaan.,Religion
ቶም እና ማርያም ሄደዋል.,toomii fi meerii deemaniiru.,Religion
ቶም እና ማርያም ጥሩ ሆነው ይታያሉ።,toomii fi meerii gaarii fakkaatu.,Religion
ቶም እና ማርያም ስራ በዝተው ነበር።,toomii fi meerii hojiin itti baayʼatu turan.,Religion
ቶም በጥንቃቄ መለሰ።,toom of eeggannoodhaan deebii kenne.,General
ቶም በጣም ተገረመ።,toom ajaa'ibsiifatee mul'ata.,General
ቶም በፍርሃት ቀረበ።,toom sodaadhaan itti dhihaate.,General
ቶም አንድ ጣሳ ባቄላ በላ።,toom baaqelaa qaruuraa tokko nyaate.,Agriculture
ቶም አትክልቶቹን በላ።,toom kuduraalee isaa nyaate.,General
ቶም ውሂቡን ይደግፈዋል።,toom daataa isaa backup godhe.,General
ቶም ክርስቲያን ሆነ።,toom kiristaana taʼe.,Religion
ቶም ታዋቂ ሰው ሆነ።,toom nama beekamaa ta'e.,General
ቶም መሀንዲስ ሆነ።,toom injinarii ta'e.,General
ቶም ተስፋ ቆረጠ።,toom abdii kutate.,General
ቶም ኢሬዘርዬን ወሰደ።,toom haquu koo liqeesse.,General
ቶም አዲስ ፈረስ ገዛ።,toom farda haaraa bite.,Agriculture
ቶም አንዳንድ ሲጋራዎችን ገዛ።,toom sigaaraa tokko tokko bite.,General
ቶም በሳቅ ፈነደቀ።,toom kolfaa dhoohe.,General
ቶም አትክልት ይገዛናል.,toom kuduraalee nuuf bita.,Agriculture
ቶም ፈሪ ብሎ ጠራኝ።,toom abshaala naan jedhe.,General
ቶም ባንጆ መጫወት ይችላል።,toom baanjoo taphachuu danda'a.,General
ቶም ዋሽንት መጫወት ይችላል።,toom shubbisa taphachuu danda'a.,General
ቶም መዋኘት ይችላል ፣ አይደል?,toom dambalii ni danda'a mitii?,General
ቶም እራሱን መርዳት አይችልም.,toom of gargaaruu hin danda'u.,General
ቶም አሁን ሊረዳዎ አይችልም።,toom amma si gargaaruu hin danda'u.,General
ቶም ፈረንሳይኛ መናገር አይችልም።,toom afaan faransaayii dubbachuu hin danda'u.,General
ቶም መሸነፍን መቁዋቁዋም አይችልም።,toom mo'amuu dandamachuu hin danda'u.,General
ቶም ዛሬ ማታ መሥራት አይችልም.,toom halkan kana hojjechuu hin danda'u.,General
ቶም ጉሮሮውን ጠራረገ።,toom qoonqoo isaa qulqulleesse.,General
ቶም የድሮ ሳንቲሞችን ይሰበስባል.,toom saantima dulloomaa walitti qaba.,General
ቶም የተደበቀ ማስረጃ.,toom ragaa dhokse.,General
ቶም ማርያምን እንኳን ደስ አላት።,toom meerii baga gammaddan jedheera.,Religion
ቶም ንግግሩን ቀጠለ።,toom dubbii isaa itti fufe.,General
ቶም ወደ እስር ቤት ሊገባ ይችላል.,toom mana hidhaa seenuu dandaʼa ture.,Government
ቶም ፈረንሳይኛ መናገር ይችላል።,toom afaan faransaayii dubbachuu dandaʼa ture.,General
ቶም ማርያምን ማግኘት አልቻለም።,toom maariyaam argachuu hin dandeenye.,Religion
ቶም ሥራ ማግኘት አልቻለም።,toom hojii argachuu hin dandeenye.,General
ቶም መንገዱን አቁዋርጧል።,toom karaa sana qaxxaamuree deeme.,General
ቶም የተሳሳተ ሽቦ ቆርጧል.,toom sibiilli dogoggoraa kute.,General
ቶም ተስፋ ለመቁረጥ ወሰነ።,toom harka kennachuuf murteesse.,General
ቶም ሃያ ፑሽአፕ አድርጓል።,toom pushups digdamii hojjete.,General
ቶም በከንቱ አልሞተም።,toom akkasumaan hin duune.,General
ቶም መልስ አላገኘም።,toom deebii hin arganne.,Education
ቶም ብዙም አልሄደም።,toom baay'ee fagoo hin deemne.,Health/Medical
ቶም ማንንም አልገደለም።,toom nama tokkollee hin ajjeesne.,General
ቶም ማንንም አያውቅም።,toom nama tokkollee hin beeku ture.,General
ቶም ትምህርት ቤት አልወደደም።,toom mana barumsaa hin jaallatu ture.,Education
ቶም አላስታወሰኝም።,toom na hin yaadanne.,General
ቶም ምክንያቱን አልነገረኝም።,toom maaliif akka ta'e natti hin himne.,General
ቶም ልብስ አልለበሰም።,toom suutii hin uffannee ture.,General
ቶም ቢራ አይጠጣም።,toom biiraa hin dhugu.,General
ቶም ወተት አይጠጣም.,toom aannan hin dhugu.,Agriculture
ቶም ድመት የለውም።,toom saree hin qabu.,General
ቶም አባት የለውም።,toom abbaa hin qabu.,Religion
ቶም ሥራ የለውም።,toom hojii hin qabu.,General
ቶም ቼዝ አይወድም።,toom cheezii hin jaallatu.,General
ቶም ፒዛን አይወድም።,toom piizaa hin jaallatu.,General
ቶም መሄድ አያስፈልገውም.,toom deemuun isa hin barbaachisu.,General
ቶም የደከመ አይመስልም።,toom waan dadhabe hin fakkaatu.,General
ቶም ብዙ አይተኛም።,toom baay'ee hin rafu.,General
ቶም በላብ ተንጠባጠበ።,toom dafqaan dhangala'e.,General
ቶም ትልቅ ሴዳን ይነዳል።,toom konkolaataa sedaan guddaa oofaa jira.,General
ቶም በመኪና ወደ ቤት መለሰን።,toom konkolaataa isaatiin gara manaatti nu deebise.,General
ቶም ጸጉሩን በሰማያዊ ቀለም ቀባ።,toom rifeensa isaa halluu diimaa itti godhe.,General
ቶም ብዙ ሾርባ ይበላል.,toom soorata baay'ee nyaata.,General
ቶም በመጨረሻ ተስፋ ቆረጠ።,toom dhuma irratti harka kennate.,General
ቶም በመርሳት ውስጥ ወደቀ።,toom dagatamuu keessa kufe.,General
ቶም ከመቀመጫው ወደቀ።,toom teessoo irraa kufe.,General
ቶም ሽንት ቤቱን አጠበ።,toom mana fincaanii dhiqe.,General
ቶም ብርድ ልብሱን አጣጥፎ።,toom firaasha sana dachaase.,Business/Economy
ቶም ናፕኪኑን አጣጥፎ።,toom naapkinii sana dachaase.,General
ቶም መነጽር ረሳው.,toom koobilii isaa dagate.,General
ቶም ውሻውን አቀፈው።,toom saree isaa hammatee.,General
ቶም የተወሰነ ገንዘብ ሰጠኝ።,toom qarshii tokko tokko naaf kenne.,Business/Economy
ቶም ይህን ፖም ሰጠኝ.,toom abaaboo kana naaf kenne.,General
ቶም ይህን ሰአት ሰጠኝ።,toom sa'aatii kana naaf kenne.,General
ቶም ሰኞ እዚህ ደርሱዋል።,toom isniina as gahe.,General
ቶም ከመኪናው ወረደ።,toom konkolaataa isaa keessaa bu'e.,General
ቶም ሰማያዊ ካፖርት ለብሶ ነበር።,toom kootii bifa diimaa qabu uffatee ture.,General
ቶም በፍርሃት ተውጦ ነበር።,toom rifachuudhaan isa mudate.,General
ቶም ቀጠሮ ነበረው።,toom beellama qaba ture.,Business/Economy
ቶም አፍቃሪ ወላጆች ነበሩት።,toom warra jaalala qabeeyyii qaba ture.,General
ቶም የሚናገረው ነገር አልነበረም።,toom waan jedhu hin qabu ture.,General
ቶም ቀደም ብሎ መሄድ ነበረበት.,toom dafee deemuu qaba ture.,Health/Medical
ቶም እሳት ማቃጠል ነበረበት.,toom ibidda qabsiisuu qaba ture.,General
ቶም የባችለር ፓድ አለው።,toom paadiin bachelor qaba.,General
ቶም ብዙ ገንዘብ አለው።,toom maallaqa guddaa qaba.,Business/Economy
ቶም የተማሪ ቪዛ አለው።,toom viizaa barattootaa qaba.,Government
ቶም ደካማ ሆድ አለው.,toom garaan isaa dadhabaa qaba.,Health/Medical
ቶም እስር ቤት ቆይቱዋል።,toom mana hidhaa keessa tureera.,Government
ቶም ታፍኗል።,toom butamee jira.,General
ቶም ጣቱን ቆርጧል.,toom quba isaa kutee jira.,General
ቶም የተወሰነ ጊዜ አድርጓል.,toom yeroo muraasa hojjeteera.,General
ቶም የቁማር እዳዎች አሉት።,toom liqaa qumaaraa qaba.,Agriculture
ቶም የሆነ ቦታ ሄዷል።,toom bakka tokko dhaqee jira.,General
ቶም ከባድ ቀን አሳልፏል።,toom guyyaa rakkisaa keessa darbeera.,Health/Medical
ቶም ማርያምን አግኝቶ አያውቅም።,toom meerii wajjin wal argee hin beeku.,Religion
ቶም ፈረንሳይኛ አጥንቱዋል።,toom afaan faransaayii barateera.,General
ቶም ሦስት ወንድሞች አሉት።,toom obbolaa sadii qaba.,General
ቶም ሦስት የቀድሞ ሚስቶች አሉት.,toom haadhotii manaa duraanii sadii qaba.,General
ቶም ክብደት መቀነስ አለበት.,toom ulfaatina qaamaa hir'isuu qaba.,General
ቶም መጽሀፍ ጽፏል.,toom kitaaba barreessee jira.,General
ቶም እስካሁን አልደረሰም።,toom ammallee hin dhufne.,General
ቶም ምንም ቃል አልተናገረም።,toom jecha tokkollee hin dubbanne.,General
ቶም ብቻውን መብላትን ይጠላል።,toom kophaa isaa nyaachuu ni jibba.,General
ቶም ከፍተኛ ድምፅ ሰማ።,toom sagalee guddaa dhaga'e.,General
ቶም ማርያም እንድትነሳ ረድቱዋታል።,toom meerii akka kaattu gargaare.,Religion
ቶም ምክራችንን ችላ አለ።,toom gorsa keenya tuffate.,General
ቶም በጣም መጥፎውን አስቡዋል።,toom wanta hunda caalaa hamaa taʼe tilmaame.,General
ቶም እንድሄድ ነገረኝ።,toom akkan deemu cimsee natti hime.,General
ቶም እራሱን አስተዋወቀ።,toom of beeksise.,General
ቶም ልብሱን በብረት አደረገ።,toom uffata isaa sibiilaan sibiilaa godhe.,General
ቶም የቦስተን ተወላጅ ነው።,toom dhalataa booston ti.,General
ቶም ትልቅ ፣ ወፍራም ስሎብ ነው።,toom slob guddaa fi furdaa dha.,General
ቶም የጭስ ማውጫ መጥረጊያ ነው።,toom nama chimney sweep ta'edha.,General
ቶም ታዋቂ ዘፋኝ ነው።,toom weellisaa beekamaadha.,General
ቶም ተሰጥኦ ያለው አርቲስት ነው።,toom aartiistii kennaa guddaa qabudha.,General
ቶም ጥሩ ጎረቤት ነው።,toom ollaa gaarii dha.,General
ቶም ታላቅ ከበሮ ሰው ነው።,toom nama shubbisaa guddaa dha.,General
ቶም ታላቅ አስተማሪ ነው።,toom barsiisaa guddaadha.,Education
ቶም የሄሮይን ሱሰኛ ነው።,toom araada heroiin qaba.,General
ቶም የነርቭ ስብራት ነው።,toom nama narvii caccabeedha.,Health/Medical
ቶም ፍጽምና ጠበብት ነው።,toom nama mudaa hin qabne barbaadudha.,General
ቶም ሃይማኖተኛ ሰው ነው።,toom nama amantii qabuudha.,General
ቶም ነጠላ አባት ነው።,toom abbaa kophaa jiraatudha.,Religion
ቶም የእግር ኳስ ተጫዋች ነው።,toom taphataa kubbaa miilaa ti.,General
ቶም አስቀድሞ እየጠበቀ ነው።,toom duruu eegaa jira.,General
ቶም ሁል ጊዜ ደስተኛ ነው።,toom yeroo hunda gammachuu qaba.,General
ቶም ሁል ጊዜ ተግባቢ ነው።,toom yeroo hunda michuudha.,General
ቶም ሁልጊዜ ይተኛል.,toom yeroo hunda rafaa jira.,General
ቶም አርኪኦሎጂስት ነው።,toom ogeessa arkiyooloojiiti.,General
ቶም ብርቱ የብስክሌት ነጂ ነው።,toom nama biskileetii oofuu jaallatudha.,Business/Economy
ቶም ምሁር ነው።,toom hayyuudha.,General
ቶም የ octogenarian ነው.,toom nama waggaa saddeettamaa ti.,General
ቶም የኦፔራ ዘፋኝ ነው።,toom weellisaa opereetaa ti.,General
ቶም እንዳንተ ብልህ ነው።,toom akkuma kee qaroodha.,General
ቶም እንደ ማርያም ረጅም ነው።,toom akkuma meerii dheeraa dha.,Religion
ቶም ዛሬ ትምህርት ቤት ነው።,toom har'a mana barumsaa jira.,Education
ቶም ግድግዳ እየገነባ ነው.,toom dallaa ijaaraa jira.,General
ቶም እንደ ሁልጊዜው ስራ በዝቶበታል።,toom akkuma yeroo hundumaa hojiin itti baay'ateera.,General
ቶም ዛፍ እየወጣ ነው።,toom muka tokko yaabbachaa jira.,Agriculture
ቶም ወደ ሰላሳ ቅርብ ነው።,toom waggaa soddomaatti dhihaateera.,General
ቶም ማርያምን እየረበሸ ነው።,toom meerii jeeqaa jira.,Religion
ቶም አሁን ጥሩ እየሰራ ነው።,toom amma waan guddaa hojjechaa jira.,General
ቶም በትክክል እየሰራ ነው።,toom waan gaarii hojjechaa jira.,General
ቶም እየነደደኝ ነው።,toom natti oofaa jira.,General
ቶም ልክ እንደ እኛ ነው።,toom sirriitti akkuma keenya.,General
ቶም እራሱን እያራገበ ነው።,toom ofii isaatii fannisaa jira.,General
ቶም ካንሰርን እየተዋጋ ነው።,toom kaansarii wajjin wal'aansoo qabaa jira.,Health/Medical
ቶም እየቀና ነው።,toom hinaaffaa qabaa jira.,General
ቶም እየተደናገጠ ነው።,toom rifachuutti jira.,General
ቶም እየተጨነቀ ነው።,toom yaadda'aa jira.,General
ቶም በባዮሎጂ ጎበዝ ነው።,toom baayoloojii irratti ga'umsa qaba.,Education
ቶም ምግብ በማብሰል ጥሩ ነው።,toom nyaata bilcheessuu irratti ga'umsa qaba.,General
ቶም በመጻፍ ጥሩ ነው።,toom barreessuu irratti ga'umsa qaba.,General
ቶም ትልቅ አደጋ ላይ ነው።,toom balaa guddaa keessa jira.,General
ቶም እርዳታ ያስፈልገዋል.,toom gargaarsa barbaada.,General
ቶም ለእንስሳት ደግ ነው.,toom bineensotaaf gaarummaa qaba.,Agriculture
ቶም ፈረንሳይኛ እየተማረ ነው።,toom afaan faransaayii barachaa jira.,General
ቶም እንደ እናቱ ነው።,toom akka haadha isaati.,General
ቶም ጸጉሩን እያጣ ነው.,toom rifeensa isaa dhabaa jira.,General
ቶም እድለኛ ነው አይደል?,toom carraa qaba mitii?,General
ቶም እድገት እያደረገ ነው።,toom guddina agarsiisaa jira.,General
ቶም ከማርያም ጋር አግብቱዋል።,toom maariyaam fuudheera.,Religion
ቶም ላሙዋን እየታለበ ነው።,toom re'ee sana aannan baasaa jira.,General
